Date,Day of Week,Time,Item,Price,Tip
2024-10-16,Wednesday,20:34,Duck Confit,40,11.66
2024-02-04,Sunday,19:31,Foie Gras,50,11.2
2024-04-09,Tuesday,20:12,Salmon en Papillote,30,8.42
2024-07-08,Monday,18:35,Foie Gras,50,6.98
2024-11-06,Wednesday,19:33,Salmon en Papillote,30,8.82
2024-11-28,Thursday,19:55,Truffle Risotto,35,9.0
2024-02-26,Monday,19:40,Truffle Risotto,35,6.65
2024-09-05,Thursday,17:14,Foie Gras,50,13.89
2024-06-17,Monday,21:23,Truffle Risotto,35,3.81
2024-05-23,Thursday,20:32,Duck Confit,40,8.01
2024-02-17,Saturday,20:49,Lobster Thermidor,55,7.97
2024-09-26,Thursday,18:18,Lobster Thermidor,55,13.78
2024-05-26,Sunday,21:39,Filet Mignon,45,11.2
2024-11-08,Friday,17:00,Salmon en Papillote,30,4.21
2024-08-03,Saturday,19:18,Chocolate Souffle,20,5.07
2024-05-15,Wednesday,20:58,Creme Brulee,15,3.89
2024-07-13,Saturday,17:15,Foie Gras,50,13.36
2024-06-12,Wednesday,21:22,Truffle Risotto,35,8.87
2024-12-09,Monday,20:05,Chocolate Souffle,20,5.2
2024-06-15,Saturday,17:13,Filet Mignon,45,11.91
2024-07-23,Tuesday,18:30,Duck Confit,40,9.9
2024-09-06,Friday,21:54,Truffle Risotto,35,3.99
2024-11-21,Thursday,20:57,Duck Confit,40,9.51
2024-07-23,Tuesday,20:51,Truffle Risotto,35,6.05
2024-02-26,Monday,19:49,Salmon en Papillote,30,3.39
2024-12-02,Monday,17:40,Foie Gras,50,12.81
2024-06-27,Thursday,18:38,Chocolate Souffle,20,3.95
2024-07-10,Wednesday,20:45,Salmon en Papillote,30,6.94
2024-09-05,Thursday,20:13,Filet Mignon,45,11.74
2024-12-25,Wednesday,17:16,Salmon en Papillote,30,4.45
2024-12-07,Saturday,21:03,Salmon en Papillote,30,6.12
2024-01-06,Saturday,18:33,Creme Brulee,15,1.82
2024-05-15,Wednesday,18:01,Chocolate Souffle,20,4.92
2024-11-11,Monday,21:00,Truffle Risotto,35,3.87
2024-03-06,Wednesday,19:18,Creme Brulee,15,4.14
2024-06-03,Monday,18:31,Lobster Thermidor,55,12.67
2024-03-22,Friday,17:58,Truffle Risotto,35,10.22
2024-08-01,Thursday,20:00,Chocolate Souffle,20,2.87
2024-12-04,Wednesday,17:21,Salmon en Papillote,30,5.82
2024-07-10,Wednesday,17:12,Creme Brulee,15,2.17
2024-03-25,Monday,18:19,Salmon en Papillote,30,3.36
2024-01-24,Wednesday,18:28,Filet Mignon,45,10.74
2024-02-01,Thursday,20:22,Salmon en Papillote,30,5.4
2024-06-12,Wednesday,18:23,Salmon en Papillote,30,3.99
2024-10-26,Saturday,21:21,Duck Confit,40,5.2
2024-09-04,Wednesday,21:26,Filet Mignon,45,6.02
2024-02-19,Monday,17:09,Truffle Risotto,35,7.81
2024-09-04,Wednesday,18:31,Salmon en Papillote,30,6.35
2024-11-16,Saturday,19:20,Lobster Thermidor,55,8.0
2024-04-27,Saturday,17:02,Chocolate Souffle,20,5.24
2024-11-22,Friday,21:04,Truffle Risotto,35,6.53
2024-06-24,Monday,17:56,Filet Mignon,45,9.47
2024-12-08,Sunday,20:18,Creme Brulee,15,2.33
2024-01-24,Wednesday,17:41,Chocolate Souffle,20,2.48
2024-12-08,Sunday,18:39,Filet Mignon,45,11.78
2024-06-25,Tuesday,19:07,Filet Mignon,45,8.02
2024-08-08,Thursday,19:49,Truffle Risotto,35,7.33
2024-01-25,Thursday,19:04,Salmon en Papillote,30,6.79
2024-05-09,Thursday,17:11,Lobster Thermidor,55,13.1
2024-07-24,Wednesday,19:51,Truffle Risotto,35,3.99
2024-01-10,Wednesday,18:28,Duck Confit,40,5.96
2024-11-20,Wednesday,20:00,Truffle Risotto,35,8.92
2024-10-06,Sunday,20:04,Foie Gras,50,5.12
2024-01-28,Sunday,17:39,Lobster Thermidor,55,6.0
2024-11-25,Monday,18:26,Creme Brulee,15,3.5
2024-06-04,Tuesday,17:15,Creme Brulee,15,2.53
2024-12-25,Wednesday,17:56,Chocolate Souffle,20,3.72
2024-12-17,Tuesday,17:26,Chocolate Souffle,20,2.76
2024-12-17,Tuesday,18:04,Salmon en Papillote,30,7.96
2024-12-19,Thursday,17:39,Chocolate Souffle,20,5.91
2024-10-28,Monday,21:07,Truffle Risotto,35,10.16
2024-04-08,Monday,21:44,Filet Mignon,45,5.24
2024-12-01,Sunday,21:43,Chocolate Souffle,20,5.17
2024-08-28,Wednesday,17:06,Duck Confit,40,7.52
2024-11-07,Thursday,21:18,Foie Gras,50,10.93
2024-01-12,Friday,18:57,Lobster Thermidor,55,7.03
2024-10-28,Monday,19:23,Duck Confit,40,7.42
2024-10-02,Wednesday,17:11,Salmon en Papillote,30,5.24
2024-11-26,Tuesday,20:34,Foie Gras,50,14.8
2024-06-19,Wednesday,20:17,Filet Mignon,45,10.96
2024-12-02,Monday,18:49,Creme Brulee,15,2.42
2024-02-21,Wednesday,20:45,Filet Mignon,45,6.83
2024-01-23,Tuesday,18:52,Duck Confit,40,9.04
2024-06-09,Sunday,21:40,Truffle Risotto,35,10.3
2024-12-25,Wednesday,21:05,Duck Confit,40,10.46
2024-12-25,Wednesday,18:53,Filet Mignon,45,5.29
2024-03-26,Tuesday,20:09,Foie Gras,50,9.43
2024-03-04,Monday,21:01,Creme Brulee,15,3.14
2024-03-24,Sunday,21:27,Chocolate Souffle,20,4.75
2024-07-01,Monday,19:55,Filet Mignon,45,9.43
2024-06-19,Wednesday,18:51,Chocolate Souffle,20,5.09
2024-05-28,Tuesday,20:17,Foie Gras,50,6.53
2024-02-22,Thursday,20:55,Foie Gras,50,14.42
2024-09-12,Thursday,19:04,Filet Mignon,45,12.26
2024-04-11,Thursday,18:23,Salmon en Papillote,30,5.61
2024-04-11,Thursday,20:28,Lobster Thermidor,55,7.42
2024-07-22,Monday,19:25,Creme Brulee,15,1.53
2024-10-05,Saturday,17:11,Foie Gras,50,8.27
2024-04-02,Tuesday,20:02,Creme Brulee,15,3.56
2024-12-01,Sunday,21:49,Salmon en Papillote,30,8.53
2024-10-23,Wednesday,21:19,Foie Gras,50,9.27
2024-10-27,Sunday,19:00,Foie Gras,50,11.63
2024-06-19,Wednesday,18:14,Foie Gras,50,7.55
2024-04-25,Thursday,17:46,Duck Confit,40,6.24
2024-07-11,Thursday,20:24,Chocolate Souffle,20,4.86
2024-05-04,Saturday,17:41,Salmon en Papillote,30,5.15
2024-06-15,Saturday,17:04,Salmon en Papillote,30,8.72
2024-02-23,Friday,18:40,Chocolate Souffle,20,2.09
2024-07-05,Friday,18:52,Duck Confit,40,11.3
2024-09-08,Sunday,21:15,Chocolate Souffle,20,5.76
2024-05-17,Friday,20:44,Foie Gras,50,7.39
2024-10-05,Saturday,21:37,Duck Confit,40,4.81
2024-03-07,Thursday,19:18,Foie Gras,50,6.53
2024-10-28,Monday,19:37,Filet Mignon,45,10.25
2024-12-24,Tuesday,21:12,Truffle Risotto,35,8.39
2024-12-10,Tuesday,17:20,Salmon en Papillote,30,4.85
2024-06-28,Friday,17:13,Salmon en Papillote,30,8.83
2024-04-22,Monday,17:54,Truffle Risotto,35,5.51
2024-11-24,Sunday,19:23,Duck Confit,40,4.31
2024-08-03,Saturday,19:55,Filet Mignon,45,5.21
2024-05-06,Monday,20:40,Truffle Risotto,35,6.21
2024-02-12,Monday,19:39,Duck Confit,40,10.78
2024-10-15,Tuesday,17:43,Salmon en Papillote,30,6.27
2024-11-09,Saturday,21:03,Salmon en Papillote,30,7.38
2024-08-18,Sunday,20:35,Salmon en Papillote,30,4.72
2024-12-05,Thursday,20:25,Foie Gras,50,10.78
2024-03-21,Thursday,20:34,Lobster Thermidor,55,14.17
2024-08-05,Monday,21:19,Duck Confit,40,9.87
2024-03-05,Tuesday,21:36,Lobster Thermidor,55,10.74
2024-04-13,Saturday,19:46,Foie Gras,50,5.07
2024-11-02,Saturday,21:38,Foie Gras,50,14.98
2024-12-04,Wednesday,20:16,Filet Mignon,45,10.16
2024-01-18,Thursday,21:17,Filet Mignon,45,12.9
2024-09-23,Monday,20:58,Foie Gras,50,13.29
2024-05-19,Sunday,19:33,Truffle Risotto,35,4.94
2024-11-01,Friday,17:15,Filet Mignon,45,5.58
2024-06-07,Friday,20:46,Foie Gras,50,5.11
2024-12-16,Monday,19:42,Chocolate Souffle,20,4.69
2024-03-10,Sunday,17:09,Duck Confit,40,7.21
2024-03-23,Saturday,19:27,Creme Brulee,15,3.63
2024-09-27,Friday,18:06,Chocolate Souffle,20,3.38
2024-11-14,Thursday,21:22,Creme Brulee,15,4.4
2024-09-17,Tuesday,19:11,Chocolate Souffle,20,5.26
2024-03-06,Wednesday,18:00,Foie Gras,50,5.53
2024-07-20,Saturday,17:21,Foie Gras,50,12.04
2024-02-17,Saturday,17:01,Chocolate Souffle,20,3.74
2024-08-22,Thursday,20:10,Truffle Risotto,35,10.32
2024-05-09,Thursday,17:55,Truffle Risotto,35,5.28
2024-01-11,Thursday,17:48,Truffle Risotto,35,7.37
2024-11-19,Tuesday,20:25,Chocolate Souffle,20,2.08
2024-01-16,Tuesday,20:08,Foie Gras,50,8.83
2024-10-07,Monday,17:08,Chocolate Souffle,20,3.67
2024-08-28,Wednesday,19:40,Truffle Risotto,35,7.62
2024-08-18,Sunday,20:02,Truffle Risotto,35,9.64
2024-09-17,Tuesday,21:37,Filet Mignon,45,10.08
2024-05-01,Wednesday,17:17,Lobster Thermidor,55,7.08
2024-07-18,Thursday,19:42,Creme Brulee,15,3.52
2024-02-28,Wednesday,18:09,Salmon en Papillote,30,5.23
2024-01-13,Saturday,21:16,Filet Mignon,45,9.06
2024-09-08,Sunday,20:12,Foie Gras,50,12.76
2024-02-18,Sunday,18:30,Salmon en Papillote,30,5.73
2024-05-11,Saturday,18:15,Lobster Thermidor,55,12.8
2024-06-17,Monday,20:49,Lobster Thermidor,55,14.75
2024-11-19,Tuesday,17:58,Foie Gras,50,14.84
2024-03-04,Monday,18:10,Creme Brulee,15,4.28
2024-09-24,Tuesday,21:14,Filet Mignon,45,11.91
2024-03-24,Sunday,21:51,Chocolate Souffle,20,4.69
2024-02-27,Tuesday,17:18,Foie Gras,50,11.97
2024-12-04,Wednesday,21:36,Chocolate Souffle,20,4.53
2024-12-26,Thursday,19:42,Filet Mignon,45,10.81
2024-04-26,Friday,19:46,Lobster Thermidor,55,11.1
2024-10-23,Wednesday,19:56,Truffle Risotto,35,8.79
2024-01-23,Tuesday,18:46,Creme Brulee,15,3.05
2024-11-16,Saturday,18:26,Duck Confit,40,8.39
2024-09-03,Tuesday,20:15,Filet Mignon,45,8.75
2024-11-02,Saturday,17:18,Chocolate Souffle,20,4.74
2024-02-23,Friday,19:03,Filet Mignon,45,4.59
2024-01-17,Wednesday,19:22,Lobster Thermidor,55,7.91
2024-03-24,Sunday,18:44,Truffle Risotto,35,5.85
2024-02-09,Friday,18:14,Creme Brulee,15,3.26
2024-02-08,Thursday,21:37,Filet Mignon,45,6.85
2024-12-27,Friday,17:52,Filet Mignon,45,11.2
2024-05-19,Sunday,17:35,Lobster Thermidor,55,11.5
2024-02-23,Friday,17:15,Chocolate Souffle,20,4.81
2024-02-20,Tuesday,19:42,Chocolate Souffle,20,4.42
2024-04-07,Sunday,21:00,Lobster Thermidor,55,8.53
2024-01-17,Wednesday,20:20,Chocolate Souffle,20,4.29
2024-02-17,Saturday,21:14,Creme Brulee,15,3.48
2024-06-01,Saturday,20:15,Creme Brulee,15,2.69
2024-01-27,Saturday,20:29,Chocolate Souffle,20,3.27
2024-12-03,Tuesday,20:57,Chocolate Souffle,20,2.59
2024-04-19,Friday,21:54,Filet Mignon,45,6.31
2024-05-26,Sunday,18:42,Chocolate Souffle,20,3.67
2024-03-09,Saturday,19:40,Creme Brulee,15,2.12
2024-01-07,Sunday,19:34,Filet Mignon,45,9.77
2024-11-20,Wednesday,21:45,Truffle Risotto,35,6.75
2024-11-04,Monday,18:13,Creme Brulee,15,2.43
2024-04-20,Saturday,17:29,Duck Confit,40,5.26
2024-02-07,Wednesday,19:03,Creme Brulee,15,3.6
2024-08-22,Thursday,17:45,Filet Mignon,45,12.78
2024-06-26,Wednesday,21:53,Duck Confit,40,10.5
2024-01-11,Thursday,17:38,Chocolate Souffle,20,5.1
2024-03-27,Wednesday,21:15,Filet Mignon,45,12.26
2024-04-19,Friday,19:22,Filet Mignon,45,12.88
2024-09-28,Saturday,21:28,Chocolate Souffle,20,3.7
2024-04-06,Saturday,20:18,Duck Confit,40,8.97
2024-10-19,Saturday,19:54,Truffle Risotto,35,5.56
2024-10-19,Saturday,17:05,Chocolate Souffle,20,2.72
2024-08-06,Tuesday,18:01,Lobster Thermidor,55,5.78
2024-07-14,Sunday,21:29,Salmon en Papillote,30,8.76
2024-04-11,Thursday,17:24,Lobster Thermidor,55,9.64
2024-01-03,Wednesday,19:51,Filet Mignon,45,8.93
2024-11-10,Sunday,21:15,Foie Gras,50,8.13
2024-03-23,Saturday,17:28,Truffle Risotto,35,5.43
2024-05-01,Wednesday,21:18,Creme Brulee,15,4.42
2024-09-25,Wednesday,19:55,Foie Gras,50,8.32
2024-10-13,Sunday,17:32,Foie Gras,50,6.18
2024-08-02,Friday,17:24,Chocolate Souffle,20,2.96
2024-09-15,Sunday,17:56,Filet Mignon,45,7.65
2024-02-09,Friday,18:08,Chocolate Souffle,20,5.63
2024-02-13,Tuesday,18:55,Duck Confit,40,11.21
2024-09-13,Friday,20:28,Chocolate Souffle,20,2.48
2024-05-09,Thursday,20:02,Filet Mignon,45,12.17
2024-03-14,Thursday,20:08,Lobster Thermidor,55,8.01
2024-11-04,Monday,18:25,Lobster Thermidor,55,11.53
2024-10-01,Tuesday,17:22,Foie Gras,50,14.74
2024-03-25,Monday,18:11,Creme Brulee,15,2.41
2024-05-22,Wednesday,20:56,Lobster Thermidor,55,12.36
2024-09-21,Saturday,18:54,Foie Gras,50,11.61
2024-02-25,Sunday,20:16,Filet Mignon,45,6.08
2024-11-13,Wednesday,20:50,Filet Mignon,45,6.26
2024-12-18,Wednesday,20:11,Duck Confit,40,8.56
2024-07-17,Wednesday,18:35,Duck Confit,40,4.87
2024-10-25,Friday,21:27,Foie Gras,50,11.74
2024-11-12,Tuesday,21:29,Filet Mignon,45,5.23
2024-06-01,Saturday,21:08,Lobster Thermidor,55,14.47
2024-01-03,Wednesday,18:58,Creme Brulee,15,2.41
2024-11-15,Friday,18:15,Foie Gras,50,14.55
2024-11-06,Wednesday,20:17,Salmon en Papillote,30,8.07
2024-12-27,Friday,20:22,Chocolate Souffle,20,4.63
2024-02-27,Tuesday,18:35,Lobster Thermidor,55,9.93
2024-08-23,Friday,21:26,Chocolate Souffle,20,2.73
2024-03-05,Tuesday,18:02,Foie Gras,50,9.75
2024-09-27,Friday,21:30,Salmon en Papillote,30,5.88
2024-10-07,Monday,19:36,Salmon en Papillote,30,4.54
2024-02-11,Sunday,19:05,Foie Gras,50,7.63
2024-02-08,Thursday,18:52,Chocolate Souffle,20,2.95
2024-05-17,Friday,17:12,Foie Gras,50,6.33
2024-06-25,Tuesday,18:45,Duck Confit,40,5.19
2024-06-26,Wednesday,18:27,Duck Confit,40,10.85
2024-01-20,Saturday,18:04,Duck Confit,40,4.31
2024-07-09,Tuesday,20:34,Duck Confit,40,10.12
2024-04-02,Tuesday,20:50,Filet Mignon,45,9.56
2024-06-04,Tuesday,21:36,Creme Brulee,15,4.47
2024-04-28,Sunday,19:43,Foie Gras,50,10.15
2024-05-23,Thursday,19:47,Chocolate Souffle,20,4.4
2024-02-19,Monday,18:40,Creme Brulee,15,3.46
2024-12-05,Thursday,18:24,Salmon en Papillote,30,5.88
2024-04-27,Saturday,18:01,Truffle Risotto,35,9.8
2024-07-03,Wednesday,18:44,Lobster Thermidor,55,16.28
2024-10-13,Sunday,18:24,Salmon en Papillote,30,5.71
2024-10-25,Friday,20:57,Creme Brulee,15,2.19
2024-01-05,Friday,17:13,Chocolate Souffle,20,4.58
2024-03-18,Monday,17:04,Chocolate Souffle,20,2.33
2024-10-08,Tuesday,20:04,Salmon en Papillote,30,8.97
2024-04-17,Wednesday,19:43,Chocolate Souffle,20,4.66
2024-10-21,Monday,21:57,Truffle Risotto,35,9.64
2024-05-16,Thursday,17:00,Foie Gras,50,14.47
2024-12-01,Sunday,19:46,Foie Gras,50,12.17
2024-11-26,Tuesday,20:06,Creme Brulee,15,3.39
2024-10-01,Tuesday,17:01,Truffle Risotto,35,6.11
2024-01-09,Tuesday,19:24,Foie Gras,50,7.65
2024-03-16,Saturday,21:41,Filet Mignon,45,13.34
2024-08-03,Saturday,18:15,Lobster Thermidor,55,6.4
2024-11-19,Tuesday,18:34,Salmon en Papillote,30,3.27
2024-06-18,Tuesday,17:51,Creme Brulee,15,4.17
2024-06-21,Friday,18:41,Truffle Risotto,35,7.73
2024-04-14,Sunday,17:42,Creme Brulee,15,2.06
2024-12-06,Friday,17:35,Truffle Risotto,35,9.59
2024-08-12,Monday,17:32,Filet Mignon,45,13.23
2024-11-06,Wednesday,20:57,Duck Confit,40,7.67
2024-08-07,Wednesday,17:01,Duck Confit,40,9.34
2024-12-28,Saturday,18:56,Truffle Risotto,35,10.28
2024-02-08,Thursday,21:58,Foie Gras,50,9.5
2024-05-24,Friday,19:27,Lobster Thermidor,55,12.45
2024-08-20,Tuesday,19:40,Lobster Thermidor,55,14.41
2024-02-06,Tuesday,18:51,Truffle Risotto,35,5.58
2024-11-27,Wednesday,21:10,Filet Mignon,45,11.23
2024-03-28,Thursday,18:42,Lobster Thermidor,55,16.23
2024-08-24,Saturday,19:15,Truffle Risotto,35,3.85
2024-01-14,Sunday,19:14,Lobster Thermidor,55,7.59
2024-10-25,Friday,21:28,Salmon en Papillote,30,4.12
2024-01-05,Friday,18:27,Salmon en Papillote,30,3.57
2024-02-11,Sunday,19:09,Chocolate Souffle,20,4.7
2024-04-03,Wednesday,19:11,Filet Mignon,45,9.39
2024-04-24,Wednesday,21:58,Lobster Thermidor,55,5.74
2024-05-13,Monday,21:58,Chocolate Souffle,20,3.1
2024-06-18,Tuesday,17:04,Salmon en Papillote,30,5.21
2024-12-15,Sunday,17:16,Salmon en Papillote,30,6.55
2024-02-07,Wednesday,19:36,Salmon en Papillote,30,5.65
2024-06-07,Friday,18:47,Salmon en Papillote,30,3.14
2024-05-23,Thursday,20:18,Creme Brulee,15,4.36
2024-12-09,Monday,20:38,Foie Gras,50,9.44
2024-05-02,Thursday,21:45,Chocolate Souffle,20,4.15
2024-09-11,Wednesday,20:18,Filet Mignon,45,9.77
2024-08-07,Wednesday,21:57,Lobster Thermidor,55,9.35
2024-01-01,Monday,17:53,Lobster Thermidor,55,11.55
2024-02-18,Sunday,20:08,Foie Gras,50,14.72
2024-09-24,Tuesday,17:43,Duck Confit,40,8.35
2024-06-17,Monday,19:56,Truffle Risotto,35,3.97
2024-09-15,Sunday,20:35,Salmon en Papillote,30,8.32
2024-08-27,Tuesday,21:57,Filet Mignon,45,8.88
2024-08-26,Monday,17:36,Creme Brulee,15,2.37
2024-06-17,Monday,21:55,Salmon en Papillote,30,5.41
2024-01-22,Monday,18:09,Truffle Risotto,35,8.05
2024-07-15,Monday,19:50,Truffle Risotto,35,4.27
2024-07-10,Wednesday,18:44,Lobster Thermidor,55,14.0
2024-06-25,Tuesday,20:50,Truffle Risotto,35,4.1
2024-11-18,Monday,21:38,Creme Brulee,15,3.07
2024-10-25,Friday,20:20,Duck Confit,40,7.06
2024-08-09,Friday,20:41,Lobster Thermidor,55,10.57
2024-05-11,Saturday,19:49,Salmon en Papillote,30,8.65
2024-02-18,Sunday,20:44,Foie Gras,50,10.92
2024-04-16,Tuesday,18:15,Duck Confit,40,10.61
2024-11-28,Thursday,18:23,Chocolate Souffle,20,3.1
2024-07-26,Friday,20:57,Chocolate Souffle,20,5.5
2024-06-18,Tuesday,19:54,Foie Gras,50,7.07
2024-12-24,Tuesday,17:43,Creme Brulee,15,1.75
2024-10-13,Sunday,20:24,Salmon en Papillote,30,5.06
2024-12-01,Sunday,17:04,Duck Confit,40,8.85
2024-10-10,Thursday,20:38,Salmon en Papillote,30,8.29
2024-06-07,Friday,18:20,Duck Confit,40,6.02
2024-07-25,Thursday,21:20,Chocolate Souffle,20,2.36
2024-11-26,Tuesday,18:45,Creme Brulee,15,4.38
2024-09-06,Friday,17:32,Creme Brulee,15,2.28
2024-04-14,Sunday,19:23,Truffle Risotto,35,8.13
2024-09-27,Friday,20:18,Filet Mignon,45,12.81
2024-04-23,Tuesday,17:43,Lobster Thermidor,55,14.92
2024-07-01,Monday,19:09,Foie Gras,50,11.0
2024-11-25,Monday,17:04,Filet Mignon,45,5.88
2024-03-02,Saturday,21:00,Salmon en Papillote,30,5.8
2024-06-16,Sunday,18:08,Truffle Risotto,35,7.7
2024-12-13,Friday,20:58,Truffle Risotto,35,5.34
2024-05-04,Saturday,21:25,Creme Brulee,15,3.31
2024-09-06,Friday,21:58,Truffle Risotto,35,9.52
2024-05-19,Sunday,21:08,Creme Brulee,15,2.1
2024-07-05,Friday,17:14,Creme Brulee,15,1.88
2024-01-02,Tuesday,20:33,Creme Brulee,15,2.46
2024-04-15,Monday,21:44,Filet Mignon,45,11.97
2024-05-21,Tuesday,21:47,Lobster Thermidor,55,10.88
2024-05-15,Wednesday,19:01,Salmon en Papillote,30,5.02
2024-12-01,Sunday,19:39,Duck Confit,40,5.04
2024-06-21,Friday,19:16,Chocolate Souffle,20,5.62
2024-11-10,Sunday,18:22,Truffle Risotto,35,5.07
2024-01-15,Monday,19:32,Duck Confit,40,10.55
2024-02-03,Saturday,18:57,Foie Gras,50,10.28
2024-01-12,Friday,20:05,Lobster Thermidor,55,13.43
2024-08-16,Friday,17:13,Duck Confit,40,10.72
2024-06-13,Thursday,18:18,Foie Gras,50,13.78
2024-02-09,Friday,19:03,Lobster Thermidor,55,14.26
2024-09-06,Friday,20:02,Duck Confit,40,11.16
2024-11-25,Monday,21:55,Foie Gras,50,13.67
2024-04-28,Sunday,18:18,Salmon en Papillote,30,7.42
2024-08-23,Friday,21:50,Creme Brulee,15,2.13
2024-01-04,Thursday,19:11,Filet Mignon,45,7.7
2024-04-01,Monday,21:42,Chocolate Souffle,20,4.72
2024-03-24,Sunday,18:53,Creme Brulee,15,2.57
2024-01-13,Saturday,18:12,Salmon en Papillote,30,8.21
2024-06-11,Tuesday,20:12,Salmon en Papillote,30,4.13
2024-05-14,Tuesday,20:14,Foie Gras,50,14.11
2024-05-01,Wednesday,19:21,Duck Confit,40,11.47
2024-01-16,Tuesday,20:24,Chocolate Souffle,20,2.05
2024-12-21,Saturday,21:23,Truffle Risotto,35,5.46
2024-12-26,Thursday,20:15,Creme Brulee,15,2.93
2024-05-16,Thursday,17:09,Filet Mignon,45,9.92
2024-12-04,Wednesday,20:12,Lobster Thermidor,55,14.09
2024-09-18,Wednesday,21:33,Foie Gras,50,10.86
2024-02-26,Monday,19:03,Foie Gras,50,10.07
2024-04-06,Saturday,20:06,Duck Confit,40,5.94
2024-03-14,Thursday,19:10,Filet Mignon,45,7.71
2024-08-13,Tuesday,20:10,Creme Brulee,15,3.52
2024-05-23,Thursday,20:53,Filet Mignon,45,8.33
2024-05-10,Friday,21:37,Chocolate Souffle,20,2.94
2024-02-17,Saturday,19:52,Truffle Risotto,35,5.65
2024-10-14,Monday,20:27,Duck Confit,40,6.45
2024-07-04,Thursday,21:46,Chocolate Souffle,20,2.6
2024-02-02,Friday,20:01,Lobster Thermidor,55,11.74
2024-09-02,Monday,19:15,Salmon en Papillote,30,4.98
2024-07-05,Friday,20:39,Salmon en Papillote,30,7.11
2024-07-23,Tuesday,17:04,Truffle Risotto,35,8.41
2024-02-22,Thursday,19:14,Duck Confit,40,9.14
2024-07-03,Wednesday,19:15,Truffle Risotto,35,9.18
2024-01-24,Wednesday,18:08,Duck Confit,40,5.49
2024-05-05,Sunday,20:18,Truffle Risotto,35,6.27
2024-02-15,Thursday,19:35,Filet Mignon,45,7.61
2024-10-10,Thursday,21:40,Filet Mignon,45,13.34
2024-01-03,Wednesday,18:01,Duck Confit,40,8.04
2024-09-25,Wednesday,19:14,Chocolate Souffle,20,5.15
2024-06-18,Tuesday,17:59,Lobster Thermidor,55,14.25
2024-11-24,Sunday,19:30,Truffle Risotto,35,5.53
2024-01-15,Monday,18:22,Salmon en Papillote,30,4.48
2024-01-03,Wednesday,17:43,Truffle Risotto,35,8.14
2024-07-10,Wednesday,17:25,Creme Brulee,15,1.68
2024-09-27,Friday,17:42,Salmon en Papillote,30,8.39
2024-08-25,Sunday,19:38,Truffle Risotto,35,10.12
2024-02-02,Friday,19:46,Duck Confit,40,5.03
2024-05-25,Saturday,19:30,Truffle Risotto,35,4.34
2024-01-17,Wednesday,18:51,Duck Confit,40,6.62
2024-01-11,Thursday,20:50,Filet Mignon,45,13.31
2024-02-06,Tuesday,21:41,Foie Gras,50,12.08
2024-10-01,Tuesday,20:35,Duck Confit,40,5.8
2024-02-05,Monday,21:47,Chocolate Souffle,20,5.71
2024-04-03,Wednesday,20:57,Lobster Thermidor,55,13.97
2024-03-26,Tuesday,17:30,Truffle Risotto,35,8.53
2024-05-26,Sunday,19:36,Foie Gras,50,10.62
2024-05-07,Tuesday,19:44,Filet Mignon,45,4.68
2024-07-06,Saturday,21:44,Salmon en Papillote,30,4.2
2024-10-19,Saturday,17:18,Lobster Thermidor,55,6.95
2024-10-26,Saturday,18:33,Chocolate Souffle,20,2.17
2024-06-23,Sunday,21:31,Lobster Thermidor,55,10.19
2024-11-13,Wednesday,20:50,Filet Mignon,45,5.96
2024-05-14,Tuesday,17:56,Truffle Risotto,35,8.85
2024-03-12,Tuesday,20:02,Chocolate Souffle,20,5.95
2024-12-14,Saturday,19:10,Creme Brulee,15,2.05
2024-05-10,Friday,21:55,Creme Brulee,15,4.34
2024-03-17,Sunday,20:46,Filet Mignon,45,7.12
2024-08-24,Saturday,19:15,Foie Gras,50,14.88
2024-03-02,Saturday,17:17,Creme Brulee,15,1.92
2024-03-18,Monday,20:15,Lobster Thermidor,55,16.34
2024-04-05,Friday,17:06,Lobster Thermidor,55,10.89
2024-09-20,Friday,17:19,Lobster Thermidor,55,12.61
2024-10-15,Tuesday,17:37,Foie Gras,50,11.35
2024-01-09,Tuesday,19:09,Filet Mignon,45,12.88
2024-05-10,Friday,21:30,Filet Mignon,45,9.77
2024-01-01,Monday,21:17,Creme Brulee,15,2.7
2024-07-09,Tuesday,21:48,Lobster Thermidor,55,12.53
2024-08-19,Monday,17:32,Chocolate Souffle,20,5.89
2024-07-13,Saturday,17:51,Filet Mignon,45,9.18
2024-03-04,Monday,18:06,Chocolate Souffle,20,5.9
2024-08-23,Friday,21:50,Chocolate Souffle,20,4.03
2024-04-17,Wednesday,18:20,Filet Mignon,45,8.68
2024-09-02,Monday,21:36,Truffle Risotto,35,7.44
2024-08-11,Sunday,21:45,Lobster Thermidor,55,7.99
2024-11-06,Wednesday,19:44,Chocolate Souffle,20,3.17
2024-03-18,Monday,19:57,Lobster Thermidor,55,15.38
2024-05-23,Thursday,19:58,Creme Brulee,15,3.52
2024-08-07,Wednesday,21:00,Lobster Thermidor,55,13.68
2024-09-02,Monday,18:07,Filet Mignon,45,6.73
2024-12-02,Monday,20:26,Foie Gras,50,10.13
2024-08-24,Saturday,17:49,Creme Brulee,15,4.32
2024-03-23,Saturday,21:07,Filet Mignon,45,7.56
2024-09-07,Saturday,19:33,Chocolate Souffle,20,3.73
2024-04-20,Saturday,19:44,Creme Brulee,15,2.23
2024-08-12,Monday,19:18,Truffle Risotto,35,5.01
2024-11-16,Saturday,18:24,Foie Gras,50,14.43
