Date,Time,Day of Week,Item,Price,Tip,Cost,Server
2024-03-30,12:41,Saturday,Burger,16.13,2.66,6.46,Frank
2024-03-06,17:56,Wednesday,Salad,42.32,10.38,3.19,Emma
2024-03-03,18:13,Sunday,Pasta,30.45,6.24,8.57,Frank
2024-03-27,14:11,Wednesday,Pizza,41.65,7.33,3.67,Alice
2024-03-21,16:50,Thursday,Pasta,30.88,7.37,4.22,Emma
2024-03-18,18:13,Monday,Pasta,25.88,6.45,7.63,Charlie
2024-03-18,11:30,Monday,Pasta,18.91,4.35,11.72,Emma
2024-03-06,15:33,Wednesday,Ramen,36.6,7.0,14.28,Henry
2024-03-06,18:25,Wednesday,Burger,33.81,6.39,3.13,Frank
2024-03-23,20:34,Saturday,Tacos,45.06,9.59,8.04,Jack
2024-03-22,16:15,Friday,Sandwich,44.06,10.1,6.18,Ivy
2024-03-23,18:55,Saturday,Sushi,29.36,6.49,13.02,David
2024-03-11,14:55,Monday,Pasta,37.99,9.17,11.35,Henry
2024-03-30,16:42,Saturday,Sushi,32.32,7.08,6.66,Jack
2024-03-10,19:30,Sunday,Salad,22.7,4.19,10.19,Charlie
2024-03-28,13:36,Thursday,Tacos,13.11,2.77,6.9,Jack
2024-03-05,20:54,Tuesday,Salad,20.07,4.1,12.44,Alice
2024-03-05,18:5,Tuesday,Sushi,41.24,6.58,13.84,Alice
2024-03-27,17:58,Wednesday,Salad,37.05,7.74,6.12,Charlie
2024-03-13,14:4,Wednesday,Pasta,29.2,4.91,14.16,Frank
2024-03-25,21:49,Monday,Soup,30.63,5.67,7.46,Alice
2024-03-16,21:11,Saturday,Steak,24.8,4.2,3.34,Jack
2024-03-14,16:29,Thursday,Tacos,46.4,10.54,4.43,Ivy
2024-03-03,13:11,Sunday,Pizza,23.94,4.35,14.24,Emma
2024-03-25,14:51,Monday,Pizza,20.45,4.8,10.29,David
2024-03-22,20:48,Friday,Burger,38.37,8.1,4.42,Henry
2024-03-27,18:0,Wednesday,Pasta,46.31,8.48,10.0,Charlie
2024-03-10,20:18,Sunday,Soup,31.47,4.73,11.86,Emma
2024-03-22,21:2,Friday,Pasta,47.7,7.85,13.45,David
2024-03-14,15:54,Thursday,Tacos,33.47,8.28,8.4,Frank
2024-03-14,12:11,Thursday,Tacos,34.95,5.99,8.59,Charlie
2024-03-22,14:51,Friday,Steak,32.2,5.73,10.76,Ivy
2024-03-16,20:48,Saturday,Sushi,49.17,11.48,14.55,David
2024-03-28,18:47,Thursday,Steak,24.12,5.44,13.71,Emma
2024-03-16,21:20,Saturday,Pizza,34.46,7.49,12.92,Alice
2024-03-29,18:16,Friday,Pasta,33.7,7.32,12.71,Charlie
2024-03-01,17:32,Friday,Burger,39.22,8.28,12.67,Bob
2024-03-08,15:7,Friday,Steak,35.59,7.85,4.05,Ivy
2024-03-12,14:16,Tuesday,Sushi,48.28,9.56,8.12,Henry
2024-03-12,21:12,Tuesday,Sushi,24.59,3.9,5.09,Charlie
2024-03-30,14:50,Saturday,Pizza,26.96,5.33,5.78,Ivy
2024-03-15,16:58,Friday,Pizza,44.03,7.6,3.75,Grace
2024-03-19,11:58,Tuesday,Sushi,10.81,2.03,5.61,Alice
2024-03-09,19:53,Saturday,Sushi,12.92,2.54,4.11,David
2024-03-13,13:30,Wednesday,Steak,36.26,6.09,9.49,Ivy
2024-03-10,11:53,Sunday,Steak,15.75,2.56,10.57,Charlie
2024-03-27,21:43,Wednesday,Burger,11.14,2.32,5.43,Emma
2024-03-03,18:58,Sunday,Salad,34.56,7.47,10.85,Alice
2024-03-22,14:58,Friday,Pizza,20.82,4.37,10.43,Alice
2024-03-05,16:42,Tuesday,Steak,13.84,2.55,3.56,Grace
2024-03-22,18:35,Friday,Sandwich,16.94,2.93,5.57,Charlie
2024-03-05,15:1,Tuesday,Sushi,34.61,5.94,3.01,Bob
2024-03-27,17:50,Wednesday,Tacos,20.61,3.38,7.1,Grace
2024-03-29,18:50,Friday,Pasta,40.49,9.09,6.14,Frank
2024-03-20,17:44,Wednesday,Sandwich,22.04,5.33,6.79,Ivy
2024-03-29,19:17,Friday,Burger,22.5,5.61,14.63,Jack
2024-03-23,16:34,Saturday,Salad,44.01,9.32,4.57,David
2024-03-08,16:7,Friday,Tacos,10.13,2.46,3.5,Alice
2024-03-10,18:44,Sunday,Soup,38.63,6.07,4.51,Grace
2024-03-09,17:33,Saturday,Sushi,13.23,2.43,3.09,Alice
2024-03-03,12:0,Sunday,Pizza,15.94,3.8,5.79,David
2024-03-08,11:4,Friday,Burger,47.57,11.63,7.16,Emma
2024-03-28,19:59,Thursday,Ramen,31.17,7.72,10.4,Charlie
2024-03-28,18:47,Thursday,Pasta,25.14,5.84,10.52,David
2024-03-10,18:36,Sunday,Tacos,43.58,9.07,6.89,Emma
2024-03-09,13:9,Saturday,Pizza,40.87,6.74,9.34,David
2024-03-05,12:10,Tuesday,Ramen,40.23,9.13,3.68,Jack
2024-03-06,16:40,Wednesday,Soup,49.52,10.84,9.45,Frank
2024-03-04,18:52,Monday,Salad,21.71,3.65,8.03,Charlie
2024-03-09,14:42,Saturday,Steak,38.28,5.98,5.69,Charlie
2024-03-31,12:7,Sunday,Soup,24.95,6.02,3.98,Grace
2024-03-11,14:30,Monday,Ramen,31.35,7.7,4.2,David
2024-03-31,13:21,Sunday,Burger,25.92,4.22,11.93,Emma
2024-03-12,13:3,Tuesday,Ramen,35.02,6.88,4.65,Frank
2024-03-11,12:42,Monday,Soup,46.32,11.02,4.49,Grace
2024-03-01,15:10,Friday,Burger,36.11,8.52,5.28,Jack
2024-03-06,20:50,Wednesday,Ramen,10.53,1.74,14.18,Jack
2024-03-27,19:26,Wednesday,Burger,23.82,5.14,6.1,Henry
2024-03-27,12:36,Wednesday,Ramen,13.99,2.16,4.88,Jack
2024-03-26,21:15,Tuesday,Pizza,43.43,7.14,14.55,Bob
2024-03-09,13:38,Saturday,Sushi,37.63,9.39,14.94,Bob
2024-03-24,16:38,Sunday,Steak,39.18,7.25,14.62,Bob
2024-03-27,11:40,Wednesday,Sandwich,12.49,2.11,10.59,Bob
2024-03-18,20:58,Monday,Salad,41.15,9.67,7.17,Frank
2024-03-23,19:29,Saturday,Burger,18.9,3.06,11.72,Bob
2024-03-03,12:49,Sunday,Tacos,32.55,7.25,6.64,Frank
2024-03-11,12:32,Monday,Burger,33.59,7.18,8.6,Jack
2024-03-03,20:3,Sunday,Steak,28.47,7.08,12.0,Alice
2024-03-15,19:38,Friday,Pizza,25.92,4.3,11.71,Alice
2024-03-30,15:20,Saturday,Soup,15.25,3.45,13.02,Jack
2024-03-31,11:12,Sunday,Ramen,46.89,8.01,7.0,David
2024-03-11,18:34,Monday,Pasta,14.08,2.47,4.72,Alice
2024-03-16,19:5,Saturday,Pizza,10.57,2.16,7.21,Jack
2024-03-02,19:6,Saturday,Sandwich,36.62,8.58,7.96,Bob
2024-03-07,21:30,Thursday,Sushi,37.92,8.35,13.92,Ivy
2024-03-25,20:10,Monday,Pizza,46.26,10.14,8.89,Henry
2024-03-22,13:21,Friday,Pizza,22.28,5.21,12.61,Henry
2024-03-26,11:6,Tuesday,Ramen,48.64,10.11,3.96,Charlie
2024-03-25,13:56,Monday,Pasta,24.29,6.03,13.2,David
2024-03-07,20:59,Thursday,Pasta,34.73,5.26,12.62,Henry
2024-03-11,17:24,Monday,Pizza,41.11,9.39,13.2,Charlie
2024-03-24,17:33,Sunday,Sushi,13.33,2.34,3.67,Grace
2024-03-15,11:0,Friday,Burger,10.24,2.3,7.09,Emma
2024-03-25,17:20,Monday,Salad,29.51,5.69,8.33,Bob
2024-03-15,21:38,Friday,Salad,11.87,2.24,12.77,Charlie
2024-03-23,15:23,Saturday,Ramen,37.53,7.23,4.52,Charlie
2024-03-08,15:42,Friday,Burger,35.16,5.8,11.77,Bob
2024-03-15,16:56,Friday,Sushi,40.95,7.24,13.12,Alice
2024-03-05,14:14,Tuesday,Soup,26.62,4.59,13.4,Frank
2024-03-25,15:5,Monday,Steak,22.51,4.15,8.81,David
2024-03-06,16:27,Wednesday,Sushi,13.4,2.82,7.76,Emma
2024-03-17,15:17,Sunday,Pasta,24.99,6.0,8.77,Bob
2024-03-17,16:42,Sunday,Sushi,39.6,8.37,10.16,Grace
2024-03-20,18:36,Wednesday,Soup,11.97,2.33,14.62,Bob
2024-03-20,16:12,Wednesday,Steak,33.84,5.74,6.94,Frank
2024-03-17,15:2,Sunday,Sandwich,29.79,6.73,5.15,Ivy
2024-03-31,18:6,Sunday,Soup,14.82,2.83,9.14,Alice
2024-03-06,21:1,Wednesday,Burger,10.96,1.9,8.22,Alice
2024-03-20,20:22,Wednesday,Tacos,18.48,4.25,9.99,Charlie
2024-03-20,14:50,Wednesday,Pasta,39.37,7.41,10.92,Charlie
2024-03-23,12:6,Saturday,Pizza,35.52,6.13,10.96,Henry
2024-03-26,16:27,Tuesday,Pizza,12.9,2.28,6.61,Emma
2024-03-30,17:10,Saturday,Pizza,39.73,6.52,13.57,Henry
2024-03-05,17:51,Tuesday,Steak,46.71,8.86,3.12,Charlie
2024-03-15,15:3,Friday,Pizza,14.98,2.56,3.02,Henry
2024-03-07,12:7,Thursday,Steak,43.62,9.38,11.25,Alice
2024-03-02,11:51,Saturday,Soup,13.28,2.67,11.33,Emma
2024-03-08,16:31,Friday,Ramen,36.99,7.95,4.35,Emma
2024-03-10,21:35,Sunday,Steak,12.17,2.53,6.7,Emma
2024-03-20,16:24,Wednesday,Tacos,31.36,7.32,12.95,Emma
2024-03-03,14:9,Sunday,Burger,47.94,10.56,13.33,Ivy
2024-03-14,12:55,Thursday,Tacos,27.79,4.5,3.55,Bob
2024-03-16,19:55,Saturday,Pizza,45.54,10.03,5.95,Frank
2024-03-15,17:27,Friday,Ramen,40.86,9.97,5.3,Bob
2024-03-27,14:15,Wednesday,Burger,27.4,4.57,13.45,Grace
2024-03-23,17:46,Saturday,Ramen,23.79,5.21,5.44,Ivy
2024-03-09,15:27,Saturday,Salad,26.01,5.96,11.5,Grace
2024-03-10,17:6,Sunday,Burger,25.46,6.16,13.8,Grace
2024-03-13,11:13,Wednesday,Tacos,38.54,8.29,7.12,David
2024-03-28,16:51,Thursday,Ramen,20.14,3.81,12.79,Jack
2024-03-25,15:54,Monday,Soup,42.82,7.46,3.36,David
2024-03-12,19:46,Tuesday,Pizza,34.68,6.96,11.85,Frank
2024-03-09,21:36,Saturday,Pasta,18.68,3.75,3.61,Frank
2024-03-19,21:9,Tuesday,Steak,11.89,2.23,9.0,Alice
2024-03-16,15:8,Saturday,Steak,43.98,10.87,12.38,Henry
2024-03-31,15:22,Sunday,Ramen,25.0,4.8,11.89,Frank
2024-03-23,13:5,Saturday,Burger,46.66,8.06,5.51,Bob
2024-03-20,12:38,Wednesday,Salad,32.88,5.94,8.72,Jack
2024-03-06,11:19,Wednesday,Steak,14.58,2.86,4.03,Grace
2024-03-30,12:52,Saturday,Sandwich,11.87,1.79,8.87,Frank
2024-03-21,20:53,Thursday,Ramen,26.13,5.15,14.0,Bob
2024-03-20,16:45,Wednesday,Sushi,21.95,4.58,4.01,Frank
2024-03-03,19:12,Sunday,Sushi,46.19,11.44,7.46,Charlie
2024-03-05,17:37,Tuesday,Sushi,32.17,8.03,4.06,Henry
2024-03-22,19:42,Friday,Pizza,15.52,3.67,12.92,David
2024-03-02,18:2,Saturday,Sandwich,34.09,7.08,6.56,Bob
2024-03-14,18:55,Thursday,Ramen,24.12,5.24,7.09,David
2024-03-31,19:0,Sunday,Steak,35.29,5.43,4.56,David
2024-03-06,13:12,Wednesday,Tacos,28.97,6.97,14.0,Frank
2024-03-03,14:52,Sunday,Steak,41.63,7.4,10.64,David
2024-03-27,12:30,Wednesday,Pizza,39.08,7.32,3.38,Emma
2024-03-14,13:9,Thursday,Steak,36.17,6.51,13.88,Grace
2024-03-23,20:50,Saturday,Burger,25.41,5.98,8.89,Emma
2024-03-20,21:17,Wednesday,Steak,45.83,7.25,9.96,Alice
2024-03-20,11:25,Wednesday,Pasta,39.37,7.02,11.0,Henry
2024-03-24,12:33,Sunday,Soup,33.18,6.14,9.76,Bob
2024-03-16,12:46,Saturday,Burger,31.75,5.34,9.13,Charlie
2024-03-19,19:13,Tuesday,Sandwich,15.5,3.45,7.1,Henry
2024-03-09,18:58,Saturday,Salad,29.64,6.49,9.23,Grace
2024-03-16,11:25,Saturday,Ramen,39.01,6.43,4.62,Emma
2024-03-09,11:8,Saturday,Pasta,34.41,6.85,6.48,David
2024-03-08,21:27,Friday,Pizza,43.27,10.73,4.84,Charlie
2024-03-30,12:47,Saturday,Steak,40.96,7.07,7.83,Henry
2024-03-21,13:5,Thursday,Tacos,37.35,7.44,13.36,Alice
2024-03-24,12:56,Sunday,Salad,10.29,1.56,3.62,Alice
2024-03-11,15:39,Monday,Sandwich,37.29,6.0,11.15,Frank
2024-03-30,17:31,Saturday,Ramen,24.17,3.93,6.67,Ivy
2024-03-15,11:56,Friday,Steak,47.77,7.99,9.48,Bob
2024-03-29,20:6,Friday,Sandwich,17.96,4.41,8.34,Jack
2024-03-20,13:46,Wednesday,Soup,37.61,8.6,4.45,Alice
2024-03-27,16:40,Wednesday,Soup,29.47,7.27,3.4,Alice
2024-03-26,16:2,Tuesday,Sushi,22.04,4.31,5.16,Ivy
2024-03-08,12:5,Friday,Salad,11.03,1.88,5.61,David
2024-03-01,14:28,Friday,Soup,45.77,11.32,7.68,Emma
2024-03-10,19:56,Sunday,Soup,46.8,10.73,5.64,Grace
2024-03-22,14:57,Friday,Burger,14.01,2.22,6.61,Jack
2024-03-19,21:2,Tuesday,Ramen,44.71,9.74,4.67,Charlie
2024-03-30,14:52,Saturday,Sandwich,28.82,6.51,6.48,Alice
2024-03-13,17:14,Wednesday,Pizza,12.9,2.2,7.42,David
2024-03-08,18:16,Friday,Pasta,25.38,5.26,14.16,Grace
2024-03-27,20:0,Wednesday,Steak,42.19,6.82,12.0,Alice
2024-03-15,12:34,Friday,Steak,22.61,4.78,10.92,Henry
2024-03-19,12:13,Tuesday,Sandwich,46.31,7.48,13.31,Ivy
2024-03-03,13:36,Sunday,Pasta,45.73,9.56,8.38,David
2024-03-29,14:39,Friday,Tacos,30.23,6.33,6.81,Bob
2024-03-07,12:0,Thursday,Salad,13.29,3.0,8.58,David
2024-03-17,12:10,Sunday,Ramen,18.71,3.45,11.31,Grace
2024-03-18,21:27,Monday,Burger,16.72,3.43,8.81,Frank
2024-03-12,20:22,Tuesday,Ramen,24.47,5.87,10.67,Frank
2024-03-04,16:18,Monday,Steak,12.52,2.99,9.72,David
2024-03-12,21:48,Tuesday,Sandwich,31.26,5.86,8.37,Emma
2024-03-11,15:38,Monday,Soup,38.69,9.27,5.27,Emma
2024-03-24,17:6,Sunday,Pizza,20.24,3.19,6.27,Henry
2024-03-18,21:32,Monday,Salad,31.06,5.59,5.45,Frank
2024-03-02,14:55,Saturday,Soup,39.04,7.61,7.71,Grace
2024-03-23,14:41,Saturday,Sandwich,27.81,5.01,3.0,Charlie
2024-03-21,16:19,Thursday,Burger,12.23,2.3,4.58,Emma
2024-03-13,15:38,Wednesday,Sushi,16.74,3.32,5.14,Bob
2024-03-31,21:58,Sunday,Sandwich,23.92,4.12,8.21,Bob
2024-03-11,16:16,Monday,Salad,16.32,3.1,11.38,Alice
2024-03-27,13:20,Wednesday,Burger,10.89,2.59,12.37,Jack
2024-03-27,16:23,Wednesday,Ramen,45.97,10.19,5.01,Ivy
2024-03-06,21:35,Wednesday,Salad,31.45,6.6,13.54,Frank
2024-03-03,18:10,Sunday,Ramen,27.1,6.41,13.09,Charlie
2024-03-17,19:6,Sunday,Ramen,11.26,1.91,13.04,Grace
2024-03-26,18:16,Tuesday,Soup,40.88,7.6,8.53,Grace
2024-03-11,14:27,Monday,Steak,25.12,5.18,13.5,David
2024-03-20,15:20,Wednesday,Salad,17.45,3.31,4.98,Grace
2024-03-29,20:13,Friday,Ramen,25.47,4.26,14.31,David
2024-03-30,14:39,Saturday,Steak,46.4,9.81,9.6,Alice
2024-03-09,15:14,Saturday,Tacos,25.48,5.44,11.69,Jack
2024-03-11,13:39,Monday,Salad,37.07,6.88,13.58,Frank
2024-03-13,12:22,Wednesday,Soup,32.53,5.39,14.85,David
2024-03-02,18:43,Saturday,Sandwich,33.81,7.96,4.81,Charlie
2024-03-22,17:26,Friday,Pasta,37.6,7.95,3.2,Charlie
2024-03-15,11:39,Friday,Pizza,25.31,3.87,5.6,Charlie
2024-03-23,19:34,Saturday,Salad,28.02,5.44,5.14,Ivy
2024-03-25,16:53,Monday,Tacos,25.48,6.3,5.6,Frank
2024-03-08,15:35,Friday,Pizza,43.17,10.13,12.04,Henry
2024-03-12,16:34,Tuesday,Salad,35.37,7.42,12.93,Alice
2024-03-10,21:7,Sunday,Steak,13.8,2.36,6.32,Emma
2024-03-29,20:37,Friday,Burger,21.43,3.87,5.97,Frank
2024-03-11,11:3,Monday,Pasta,35.18,7.63,9.58,Grace
2024-03-29,16:13,Friday,Sandwich,43.78,8.47,5.19,Emma
2024-03-04,16:21,Monday,Salad,46.94,11.41,3.66,David
2024-03-13,18:28,Wednesday,Steak,17.92,4.36,9.43,Charlie
2024-03-13,15:4,Wednesday,Salad,43.35,9.66,3.25,Charlie
2024-03-11,13:3,Monday,Sushi,21.86,3.74,8.25,Henry
2024-03-07,16:37,Thursday,Sandwich,15.22,2.52,13.89,Grace
2024-03-20,19:5,Wednesday,Ramen,29.46,7.24,3.67,Ivy
2024-03-04,17:2,Monday,Salad,28.0,6.05,13.9,Grace
2024-03-06,11:52,Wednesday,Ramen,41.33,8.29,3.74,Ivy
2024-03-11,19:47,Monday,Sandwich,10.5,2.21,3.64,Emma
2024-03-18,16:33,Monday,Steak,21.62,3.38,6.42,Frank
2024-03-27,16:31,Wednesday,Salad,32.99,6.21,6.64,Grace
2024-03-17,20:25,Sunday,Tacos,31.44,5.21,6.27,Grace
2024-03-07,20:23,Thursday,Tacos,27.46,4.58,10.11,Alice
2024-03-07,13:13,Thursday,Sandwich,28.65,6.29,13.88,Alice
2024-03-29,17:18,Friday,Sandwich,12.33,2.22,5.78,Grace
2024-03-02,16:34,Saturday,Salad,23.73,3.97,5.2,David
2024-03-02,15:46,Saturday,Sandwich,43.92,8.96,4.1,Henry
2024-03-25,17:45,Monday,Soup,15.43,3.18,9.65,Jack
2024-03-08,20:58,Friday,Steak,10.29,2.47,14.56,Alice
2024-03-13,20:29,Wednesday,Ramen,48.76,8.68,7.67,Grace
2024-03-03,14:0,Sunday,Ramen,48.78,8.41,8.03,Bob
2024-03-10,20:41,Sunday,Soup,44.35,9.26,6.86,Bob
2024-03-14,13:9,Thursday,Ramen,39.46,5.98,9.43,Bob
2024-03-23,13:22,Saturday,Tacos,35.12,6.28,11.99,Jack
2024-03-07,12:52,Thursday,Pasta,34.61,8.39,3.61,Alice
2024-03-17,12:5,Sunday,Sandwich,41.56,9.18,5.72,Grace
2024-03-06,17:26,Wednesday,Tacos,13.69,3.42,10.24,Jack
2024-03-02,19:35,Saturday,Salad,32.82,5.84,9.93,Bob
2024-03-23,13:26,Saturday,Salad,47.0,10.99,8.53,Henry
2024-03-31,11:3,Sunday,Soup,20.09,3.87,6.95,Emma
2024-03-05,11:59,Tuesday,Burger,33.24,7.49,13.3,Frank
2024-03-30,16:21,Saturday,Burger,20.24,4.71,14.0,Jack
2024-03-29,14:27,Friday,Ramen,25.98,4.78,3.03,Frank
2024-03-28,12:13,Thursday,Salad,18.52,2.79,14.05,Frank
2024-03-21,11:21,Thursday,Pasta,21.03,4.15,3.35,Charlie
2024-03-31,20:32,Sunday,Soup,23.5,4.25,11.32,David
2024-03-17,13:34,Sunday,Tacos,45.87,7.68,14.41,Ivy
2024-03-12,15:34,Tuesday,Soup,22.36,3.75,8.67,David
2024-03-07,13:6,Thursday,Pizza,19.42,3.98,6.17,Frank
2024-03-06,21:4,Wednesday,Burger,44.64,9.67,14.52,Charlie
2024-03-13,11:36,Wednesday,Tacos,24.59,6.02,10.54,Emma
2024-03-07,12:57,Thursday,Burger,37.53,8.12,14.68,Henry
2024-03-21,21:29,Thursday,Burger,35.06,8.27,8.49,Emma
2024-03-06,12:58,Wednesday,Soup,22.95,5.33,10.9,Charlie
2024-03-10,16:20,Sunday,Salad,44.3,9.53,13.4,Grace
2024-03-14,18:32,Thursday,Soup,22.74,4.05,9.53,Jack
2024-03-31,17:19,Sunday,Pizza,31.02,5.7,14.86,Ivy
2024-03-14,19:51,Thursday,Tacos,26.32,6.45,10.34,Grace
2024-03-13,18:58,Wednesday,Sushi,40.18,8.53,4.64,Bob
2024-03-20,18:35,Wednesday,Tacos,11.4,2.59,11.75,David
2024-03-07,14:6,Thursday,Tacos,27.18,4.11,8.18,Emma
2024-03-30,11:37,Saturday,Sandwich,49.81,11.39,12.81,David
2024-03-10,20:51,Sunday,Burger,45.1,8.32,5.11,Emma
2024-03-11,19:48,Monday,Tacos,45.68,8.72,8.16,Emma
2024-03-14,18:1,Thursday,Soup,27.04,5.26,5.94,Charlie
2024-03-28,18:41,Thursday,Salad,35.81,6.47,7.93,Grace
2024-03-20,12:31,Wednesday,Pizza,31.15,6.97,5.08,Alice
2024-03-15,15:49,Friday,Sushi,39.34,6.86,13.77,Alice
2024-03-16,14:37,Saturday,Sushi,44.66,8.36,5.96,Charlie
2024-03-02,20:53,Saturday,Burger,13.91,3.25,4.4,Henry
2024-03-10,12:16,Sunday,Burger,24.98,5.15,8.91,David
2024-03-15,15:26,Friday,Burger,33.89,6.02,8.53,Henry
2024-03-31,12:56,Sunday,Steak,19.16,3.29,11.35,David
2024-03-22,21:23,Friday,Soup,45.41,7.28,12.14,Frank
2024-03-02,21:18,Saturday,Soup,46.76,7.85,11.81,Jack
2024-03-23,12:34,Saturday,Salad,12.49,2.22,5.43,Alice
2024-03-15,15:16,Friday,Burger,41.8,8.53,14.31,David
2024-03-11,21:12,Monday,Salad,29.53,6.24,6.44,Emma
2024-03-16,21:58,Saturday,Tacos,43.13,8.29,12.38,Alice
2024-03-15,17:54,Friday,Ramen,21.59,3.27,4.96,Jack
2024-03-13,19:41,Wednesday,Pizza,22.05,5.34,9.68,Henry
2024-03-18,12:39,Monday,Steak,41.01,7.39,5.96,Frank
2024-03-27,16:9,Wednesday,Salad,11.61,2.35,13.12,Alice
2024-03-10,18:39,Sunday,Ramen,12.68,2.72,12.29,Charlie
2024-03-07,21:46,Thursday,Burger,13.12,2.84,5.11,Grace
2024-03-23,18:59,Saturday,Pasta,36.15,7.04,7.73,Charlie
2024-03-27,16:58,Wednesday,Pasta,15.19,2.32,7.99,Emma
2024-03-17,14:46,Sunday,Soup,33.23,5.32,6.5,Bob
2024-03-03,13:41,Sunday,Tacos,24.63,4.35,12.06,Henry
2024-03-22,11:2,Friday,Sushi,24.01,3.82,3.06,Charlie
2024-03-19,16:4,Tuesday,Pizza,22.33,3.73,5.51,Jack
2024-03-29,16:33,Friday,Soup,44.28,9.85,13.75,Alice
2024-03-22,16:14,Friday,Sushi,31.99,7.12,11.29,David
2024-03-05,19:59,Tuesday,Ramen,27.92,4.81,10.14,Jack
2024-03-21,13:58,Thursday,Tacos,49.54,10.97,7.02,Emma
2024-03-04,19:3,Monday,Burger,31.55,5.36,11.36,Emma
2024-03-23,15:15,Saturday,Pizza,22.38,4.91,6.84,David
2024-03-12,13:14,Tuesday,Salad,37.6,6.24,8.07,Alice
2024-03-12,13:30,Tuesday,Tacos,35.11,8.5,8.61,Alice
2024-03-23,11:38,Saturday,Pasta,27.02,5.59,13.74,Henry
2024-03-06,15:56,Wednesday,Salad,44.57,10.39,13.14,Bob
2024-03-05,11:24,Tuesday,Salad,19.96,3.12,7.0,David
2024-03-19,21:54,Tuesday,Sushi,30.73,6.3,14.53,Ivy
2024-03-25,21:32,Monday,Burger,26.4,6.08,3.58,David
2024-03-20,14:43,Wednesday,Sandwich,21.46,4.86,3.68,David
2024-03-06,18:53,Wednesday,Steak,25.32,4.65,14.11,Frank
2024-03-01,17:5,Friday,Tacos,12.8,2.74,7.93,Jack
2024-03-22,15:54,Friday,Tacos,15.72,2.73,6.24,Emma
2024-03-21,14:49,Thursday,Salad,38.53,6.56,9.0,Bob
2024-03-13,14:54,Wednesday,Burger,37.49,7.82,11.21,Grace
2024-03-16,20:59,Saturday,Sandwich,11.12,1.87,8.84,Bob
2024-03-16,18:22,Saturday,Tacos,36.16,5.91,8.74,Henry
2024-03-23,15:26,Saturday,Sandwich,35.3,8.59,6.82,Charlie
2024-03-22,17:49,Friday,Salad,39.92,9.42,6.45,Bob
2024-03-28,12:48,Thursday,Pasta,16.21,3.37,5.27,Jack
2024-03-18,15:56,Monday,Steak,35.57,8.2,7.61,Charlie
2024-03-23,12:16,Saturday,Soup,48.68,9.99,3.38,David
2024-03-18,20:46,Monday,Burger,48.44,11.89,11.95,Grace
2024-03-07,16:16,Thursday,Sushi,18.75,3.9,4.33,David
2024-03-13,12:41,Wednesday,Pizza,39.83,6.16,3.61,Frank
2024-03-01,13:20,Friday,Tacos,39.23,8.81,3.89,Grace
2024-03-24,19:1,Sunday,Pasta,49.24,11.18,14.0,Emma
2024-03-11,18:51,Monday,Steak,19.59,3.57,3.33,Jack
2024-03-27,20:57,Wednesday,Steak,40.36,9.6,10.95,Grace
2024-03-24,18:26,Sunday,Sandwich,13.53,3.1,7.77,Charlie
2024-03-23,17:22,Saturday,Steak,33.97,7.69,9.91,Emma
2024-03-04,20:21,Monday,Ramen,34.09,6.77,5.23,Frank
2024-03-06,12:0,Wednesday,Sandwich,41.71,9.64,11.93,Ivy
2024-03-21,20:49,Thursday,Soup,43.7,9.54,7.77,Frank
2024-03-04,11:30,Monday,Tacos,49.9,10.19,12.15,Ivy
2024-03-13,19:49,Wednesday,Burger,46.02,10.58,3.19,Henry
2024-03-18,16:48,Monday,Ramen,25.04,5.5,12.18,Jack
2024-03-24,13:26,Sunday,Burger,42.99,10.03,11.12,Bob
2024-03-31,17:14,Sunday,Ramen,39.23,8.0,14.39,Grace
2024-03-03,17:14,Sunday,Pasta,16.64,3.39,3.82,Alice
2024-03-03,14:7,Sunday,Ramen,27.51,5.52,7.74,Ivy
2024-03-01,13:10,Friday,Sushi,39.53,7.53,14.64,Bob
2024-03-15,15:56,Friday,Tacos,29.04,5.4,9.85,Alice
2024-03-09,12:9,Saturday,Sushi,33.94,6.23,13.82,Charlie
2024-03-12,19:48,Tuesday,Ramen,30.68,6.67,3.23,Grace
2024-03-11,15:46,Monday,Ramen,29.97,6.97,10.14,Jack
2024-03-20,14:46,Wednesday,Steak,44.03,9.11,9.88,Alice
2024-03-23,18:24,Saturday,Sandwich,31.68,7.61,7.31,Emma
2024-03-21,11:4,Thursday,Salad,34.86,8.36,11.98,Emma
2024-03-15,12:33,Friday,Soup,45.25,9.07,6.41,Bob
2024-03-14,17:10,Thursday,Pizza,13.25,2.98,11.56,Alice
2024-03-15,19:17,Friday,Ramen,30.39,6.63,5.39,Jack
2024-03-25,17:37,Monday,Tacos,30.4,5.94,6.49,Charlie
2024-03-01,18:7,Friday,Ramen,10.94,2.57,8.62,Henry
2024-03-04,17:14,Monday,Sushi,39.38,8.57,5.66,Emma
2024-03-06,14:28,Wednesday,Salad,46.89,8.93,11.65,Ivy
2024-03-17,13:0,Sunday,Pizza,34.35,5.57,4.47,Charlie
2024-03-31,14:3,Sunday,Burger,16.59,3.31,4.96,Emma
2024-03-23,17:13,Saturday,Sushi,49.52,8.08,8.26,Bob
2024-03-09,12:28,Saturday,Tacos,42.37,7.34,4.43,Jack
2024-03-22,12:33,Friday,Salad,49.13,11.93,12.4,Jack
2024-03-05,16:40,Tuesday,Salad,46.79,10.11,5.98,Henry
